temperature;tests/img_generadas/white/white.001.16x16.bmp;32;100;523315;5233.150;0;
temperature;tests/img_generadas/white/white.002.24x24.bmp;32;100;1952370;19523.699;0;
temperature;tests/img_generadas/white/white.003.32x32.bmp;32;100;1591540;15915.400;0;
temperature;tests/img_generadas/white/white.004.40x40.bmp;32;100;1860539;18605.391;0;
temperature;tests/img_generadas/white/white.005.48x48.bmp;32;100;2860051;28600.510;0;
temperature;tests/img_generadas/white/white.006.56x56.bmp;32;100;3485803;34858.031;0;
temperature;tests/img_generadas/white/white.007.64x64.bmp;32;100;4696358;46963.578;0;
temperature;tests/img_generadas/white/white.008.72x72.bmp;32;100;5337830;53378.301;0;
temperature;tests/img_generadas/white/white.009.80x80.bmp;32;100;8843223;88432.227;0;
temperature;tests/img_generadas/white/white.010.88x88.bmp;32;100;8581682;85816.820;0;
temperature;tests/img_generadas/white/white.011.96x96.bmp;32;100;10634897;106348.969;0;
temperature;tests/img_generadas/white/white.012.104x104.bmp;32;100;11734152;117341.523;0;
temperature;tests/img_generadas/white/white.013.112x112.bmp;32;100;12214012;122140.117;0;
temperature;tests/img_generadas/white/white.014.120x120.bmp;32;100;15173951;151739.516;0;
temperature;tests/img_generadas/white/white.015.128x128.bmp;32;100;19389618;193896.188;0;
temperature;tests/img_generadas/white/white.016.136x136.bmp;32;100;19529425;195294.234;0;
temperature;tests/img_generadas/white/white.017.144x144.bmp;32;100;22945185;229451.844;0;
temperature;tests/img_generadas/white/white.018.152x152.bmp;32;100;23558873;235588.719;0;
temperature;tests/img_generadas/white/white.019.160x160.bmp;32;100;25595009;255950.078;0;
temperature;tests/img_generadas/white/white.020.168x168.bmp;32;100;28948800;289488.000;0;
temperature;tests/img_generadas/white/white.021.176x176.bmp;32;100;30885452;308854.531;0;
temperature;tests/img_generadas/white/white.022.184x184.bmp;32;100;34982530;349825.281;0;
temperature;tests/img_generadas/white/white.023.192x192.bmp;32;100;54715891;547158.938;0;
temperature;tests/img_generadas/white/white.024.200x200.bmp;32;100;57511484;575114.812;0;
temperature;tests/img_generadas/white/white.025.208x208.bmp;32;100;48236424;482364.250;0;
temperature;tests/img_generadas/white/white.026.216x216.bmp;32;100;46999960;469999.594;0;
temperature;tests/img_generadas/white/white.027.224x224.bmp;32;100;50279306;502793.031;0;
temperature;tests/img_generadas/white/white.028.232x232.bmp;32;100;57153412;571534.125;0;
temperature;tests/img_generadas/white/white.029.240x240.bmp;32;100;59794321;597943.188;0;
